Ticket_ID,Ticket_Type,Queue,Priority,Assigned_Team,Category,Status,Created_Date,Resolved_Date,Region
IT14028,Request,Customer Service,medium,1 - Junior,IT,Open,26-06-2024,16-08-2024,APAC
IT14029,Request,Technical Support,high,2 - Regular,Customer,In Progress,29-06-2024,19-08-2024,NA
IT14030,Problem,Billing and Payments,high,2 - Regular,Payment,Resolved,29-06-2024,22-08-2024,NA
IT14031,Change,Service Outages and Maintenance,high,4 - Management,Disruption,In Progress,15-06-2024,31-08-2024,APAC
IT14032,Request,Customer Service,medium,2 - Regular,,Open,15-06-2024,16-06-2024,APAC
IT14033,Request,Technical Support,medium,3 - Senior,Feedback,Resolved,16-06-2024,20-06-2024,APAC
IT14034,Request,Customer Service,low,4 - Management,Feedback,Open,17-06-2024,23-06-2024,LATAM
IT14035,Incident,IT Support,high,2 - Regular,Performance,Open,20-06-2024,29-06-2024,LATAM
IT14036,Incident,Technical Support,high,3 - Senior,Outage,In Progress,23-06-2024,17-06-2024,APAC
IT14037,Incident,Technical Support,high,3 - Senior,Feedback,Resolved,26-06-2024,17-07-2024,LATAM
IT14038,Incident,Product Support,high,3 - Senior,Outage,In Progress,29-06-2024,17-06-2024,APAC
IT14039,Incident,Product Support,low,2 - Regular,Virus,Open,29-06-2024,17-07-2024,MEA
IT14040,Incident,Technical Support,medium,4 - Management,IT,Resolved,15-06-2024,17-07-2024,MEA
IT14041,Request,Product Support,medium,1 - Junior,Sales,In Progress,15-06-2024,16-06-2024,LATAM
IT14042,Incident,Technical Support,high,2 - Regular,Performance,Open,16-06-2024,11-07-2024,MEA
IT14043,Problem,Product Support,medium,4 - Management,Performance,Open,17-06-2024,17-07-2024,EU
IT14044,Change,Service Outages and Maintenance,high,2 - Regular,Security,Resolved,20-06-2024,20-07-2024,NA
IT14045,Change,IT Support,high,1 - Junior,Upgrade,Open,29-06-2024,26-07-2024,APAC
IT14046,Problem,Technical Support,medium,3 - Senior,Security,Open,15-06-2024,29-07-2024,EU
IT14047,Incident,Technical Support,low,2 - Regular,Bug,In Progress,15-06-2024,04-08-2024,NA
IT14048,Request,Product Support,low,1 - Junior,Authentication,Resolved,16-06-2024,13-08-2024,MEA
IT14049,Request,Customer Service,medium,3 - Senior,Performance,In Progress,17-06-2024,16-08-2024,EU
IT14050,Problem,Product Support,medium,3 - Senior,Network,Open,20-06-2024,19-08-2024,APAC
IT14051,Problem,Product Support,medium,2 - Regular,Performance,Resolved,29-06-2024,22-08-2024,EU
IT14052,Incident,Technical Support,high,4 - Management,Customer,In Progress,15-06-2024,31-08-2024,NA
IT14053,Incident,Customer Service,low,2 - Regular,,Open,15-06-2024,17-07-2024,MEA
IT14054,Request,Customer Service,medium,4 - Management,IT,Open,16-06-2024,17-06-2024,NA
IT14055,Problem,Customer Service,medium,1 - Junior,Alert,Open,17-06-2024,20-06-2024,MEA
IT14056,Request,Technical Support,high,2 - Regular,Sales,In Progress,20-06-2024,29-06-2024,NA
IT14057,Request,Product Support,medium,1 - Junior,Documentation,Resolved,29-06-2024,02-07-2024,MEA
IT14058,Request,Customer Service,medium,2 - Regular,Product,Open,15-06-2024,11-07-2024,MEA
IT14059,Request,Billing and Payments,high,2 - Regular,Sales,Resolved,15-06-2024,14-07-2024,NA
IT14060,Request,Sales and Pre-Sales,medium,3 - Senior,Security,Open,15-06-2024,17-07-2024,EU
IT14061,Incident,Technical Support,high,3 - Senior,Performance,Open,15-06-2024,16-06-2024,LATAM
IT14062,Incident,Technical Support,low,2 - Regular,Bug,In Progress,16-06-2024,17-06-2024,APAC
IT14063,Request,Customer Service,medium,2 - Regular,Documentation,Resolved,17-06-2024,16-06-2024,LATAM
IT14064,Incident,Technical Support,high,4 - Management,Performance,In Progress,20-06-2024,05-07-2024,APAC
IT14065,Problem,IT Support,high,2 - Regular,Outage,Open,23-06-2024,11-07-2024,LATAM
IT14066,Change,Billing and Payments,medium,2 - Regular,Encryption,Resolved,26-06-2024,14-07-2024,EU
IT14067,Problem,Technical Support,medium,2 - Regular,Bug,In Progress,29-06-2024,17-07-2024,LATAM
IT14068,Incident,Human Resources,low,4 - Management,Login,Open,15-06-2024,26-07-2024,LATAM
IT14069,Problem,IT Support,medium,3 - Senior,Performance,Open,15-06-2024,29-07-2024,EU
IT14070,Incident,Product Support,high,2 - Regular,Bug,Resolved,16-06-2024,07-08-2024,LATAM
IT14071,Incident,Product Support,medium,1 - Junior,Integration,Open,17-06-2024,13-08-2024,MEA
IT14072,Request,IT Support,high,2 - Regular,Documentation,Open,20-06-2024,16-08-2024,EU
IT14073,Request,Billing and Payments,low,2 - Regular,Payment,In Progress,23-06-2024,19-08-2024,NA
IT14074,Request,Billing and Payments,medium,1 - Junior,IT,Resolved,26-06-2024,25-08-2024,LATAM
IT14075,Problem,Returns and Exchanges,medium,1 - Junior,Breach,In Progress,29-06-2024,31-08-2024,EU
IT14076,Incident,Service Outages and Maintenance,high,2 - Regular,Maintenance,Open,29-06-2024,03-09-2024,LATAM
IT14077,Problem,Technical Support,medium,1 - Junior,Performance,Resolved,15-06-2024,26-06-2024,NA
IT14078,Problem,Human Resources,low,2 - Regular,Employee,In Progress,15-06-2024,14-07-2024,NA
IT14079,Request,Technical Support,medium,1 - Junior,IT,Open,16-06-2024,17-07-2024,EU
IT14080,Incident,Technical Support,high,3 - Senior,Crash,Open,17-06-2024,17-07-2024,MEA
IT14081,Request,Billing and Payments,medium,1 - Junior,Feedback,Open,20-06-2024,16-06-2024,NA
IT14082,Incident,Service Outages and Maintenance,high,1 - Junior,Performance,In Progress,23-06-2024,17-07-2024,EU
IT14083,Incident,Product Support,medium,4 - Management,Software,Resolved,26-06-2024,17-06-2024,EU
IT14084,Problem,Technical Support,high,2 - Regular,Breach,In Progress,29-06-2024,16-06-2024,APAC
IT14085,Incident,Product Support,medium,1 - Junior,Server,Open,29-06-2024,11-07-2024,LATAM
IT14086,Incident,Technical Support,medium,2 - Regular,Performance,Resolved,15-06-2024,14-07-2024,NA
IT14087,Problem,Customer Service,high,1 - Junior,Performance,Open,15-06-2024,17-07-2024,APAC
IT14088,Incident,IT Support,medium,3 - Senior,Customer,Open,16-06-2024,23-07-2024,EU
IT14089,Incident,IT Support,high,1 - Junior,Customer,In Progress,17-06-2024,26-07-2024,EU
IT14090,Incident,Technical Support,low,1 - Junior,Network,Resolved,20-06-2024,29-07-2024,LATAM
IT14091,Incident,Product Support,medium,3 - Senior,Network,In Progress,29-06-2024,01-08-2024,MEA
IT14092,Problem,Technical Support,medium,4 - Management,Security,Open,15-06-2024,07-08-2024,APAC
IT14093,Incident,Technical Support,high,2 - Regular,Crash,Resolved,15-06-2024,10-08-2024,EU
IT14094,Problem,Product Support,medium,2 - Regular,Network,In Progress,16-06-2024,13-08-2024,EU
IT14095,Request,Product Support,medium,1 - Junior,Documentation,Open,17-06-2024,16-08-2024,LATAM
IT14096,Incident,Service Outages and Maintenance,high,4 - Management,Network,Open,20-06-2024,25-08-2024,LATAM
IT14097,Request,Technical Support,low,2 - Regular,Feature,Resolved,29-06-2024,28-08-2024,LATAM
IT14098,Incident,Service Outages and Maintenance,high,3 - Senior,Performance,Open,15-06-2024,31-08-2024,EU
IT14099,Incident,Technical Support,medium,2 - Regular,Platform,Open,15-06-2024,03-09-2024,MEA
IT14100,Problem,Product Support,medium,2 - Regular,Performance,In Progress,16-06-2024,17-07-2024,MEA
IT14101,Incident,Technical Support,high,2 - Regular,Network,Resolved,17-06-2024,16-06-2024,NA
IT14102,Incident,Technical Support,medium,2 - Regular,Performance,In Progress,20-06-2024,17-06-2024,LATAM
IT14103,Incident,Customer Service,medium,4 - Management,Bug,Open,29-06-2024,23-06-2024,EU
IT14104,Change,Service Outages and Maintenance,high,3 - Senior,Outage,Resolved,15-06-2024,26-06-2024,NA
IT14105,Incident,IT Support,high,1 - Junior,Performance,In Progress,15-06-2024,17-07-2024,EU
IT14106,Incident,Technical Support,medium,4 - Management,IT,Open,15-06-2024,16-06-2024,APAC
IT14107,Request,Technical Support,high,4 - Management,Compliance,Open,15-06-2024,16-06-2024,LATAM
IT14108,Problem,Technical Support,medium,1 - Junior,Security,Open,16-06-2024,17-06-2024,NA
IT14109,Request,Technical Support,high,1 - Junior,Tech Support,In Progress,17-06-2024,08-07-2024,NA
IT14110,Incident,Customer Service,high,2 - Regular,Bug,Resolved,20-06-2024,23-07-2024,EU
IT14111,Change,Technical Support,high,2 - Regular,Feature,Open,23-06-2024,26-07-2024,MEA
IT14112,Request,Customer Service,high,3 - Senior,Breach,Resolved,26-06-2024,29-07-2024,APAC
IT14113,Request,Technical Support,high,1 - Junior,Documentation,Open,29-06-2024,01-08-2024,APAC
IT14114,Incident,Technical Support,high,3 - Senior,Network,Open,15-06-2024,04-08-2024,LATAM
IT14115,Request,Product Support,low,4 - Management,Documentation,In Progress,15-06-2024,07-08-2024,LATAM
IT14116,Incident,Technical Support,high,2 - Regular,Performance,Resolved,16-06-2024,10-08-2024,APAC
IT14117,Incident,Technical Support,high,2 - Regular,IT,In Progress,17-06-2024,28-08-2024,EU
IT14118,Incident,Product Support,high,4 - Management,IT,Open,20-06-2024,03-09-2024,EU
IT14119,Problem,Technical Support,low,1 - Junior,Bug,Resolved,23-06-2024,17-07-2024,EU
IT14120,Change,Technical Support,medium,3 - Senior,Security,In Progress,26-06-2024,20-06-2024,LATAM
IT14121,Request,Billing and Payments,medium,3 - Senior,Sales,Open,29-06-2024,23-06-2024,APAC
IT14122,Request,Technical Support,high,4 - Management,Sales,Open,29-06-2024,26-06-2024,NA
IT14123,Request,Returns and Exchanges,medium,1 - Junior,Documentation,Resolved,15-06-2024,08-07-2024,MEA
IT14124,Incident,Customer Service,high,1 - Junior,Virus,Open,15-06-2024,14-07-2024,LATAM
IT14125,Incident,Technical Support,medium,1 - Junior,Storage,Open,16-06-2024,17-06-2024,LATAM
IT14126,Request,Customer Service,medium,4 - Management,Product,In Progress,17-06-2024,17-07-2024,MEA
IT14127,Request,Technical Support,medium,4 - Management,Documentation,Resolved,20-06-2024,16-06-2024,NA
IT14128,Request,Customer Service,medium,3 - Senior,Documentation,In Progress,23-06-2024,17-07-2024,NA
IT14129,Incident,Product Support,medium,2 - Regular,Performance,Open,26-06-2024,17-07-2024,LATAM
IT14130,Problem,Billing and Payments,medium,4 - Management,Billing,Resolved,29-06-2024,16-06-2024,MEA
IT14131,Change,IT Support,medium,3 - Senior,Sales,In Progress,29-06-2024,08-07-2024,MEA
IT14132,Change,Product Support,medium,4 - Management,IT,Open,15-06-2024,11-07-2024,EU
IT14133,Incident,IT Support,high,2 - Regular,Performance,Open,15-06-2024,14-07-2024,APAC
IT14134,Incident,Billing and Payments,high,4 - Management,Payment,Open,16-06-2024,17-07-2024,MEA
IT14135,Request,Product Support,medium,4 - Management,IT,In Progress,17-06-2024,23-07-2024,APAC
IT14136,Change,Product Support,high,4 - Management,Network,Resolved,20-06-2024,26-07-2024,LATAM
IT14137,Change,Customer Service,medium,2 - Regular,Feedback,In Progress,29-06-2024,29-07-2024,MEA
IT14138,Problem,Billing and Payments,high,1 - Junior,Customer,Open,15-06-2024,01-08-2024,MEA
IT14139,Request,Billing and Payments,medium,1 - Junior,Strategy,Resolved,15-06-2024,10-08-2024,APAC
IT14140,Problem,Customer Service,low,2 - Regular,Performance,Open,16-06-2024,13-08-2024,APAC
IT14141,Incident,IT Support,high,2 - Regular,Disruption,Open,17-06-2024,22-08-2024,APAC
IT14142,Problem,IT Support,medium,2 - Regular,Performance,In Progress,20-06-2024,28-08-2024,MEA
IT14143,Problem,Product Support,medium,4 - Management,Performance,Resolved,29-06-2024,31-08-2024,MEA
IT14144,Incident,Technical Support,medium,3 - Senior,Bug,In Progress,15-06-2024,16-06-2024,LATAM
IT14145,Request,Product Support,high,1 - Junior,Product,Open,15-06-2024,17-06-2024,EU
IT14146,Request,Returns and Exchanges,low,3 - Senior,Sales,Resolved,16-06-2024,20-06-2024,EU
IT14147,Request,Product Support,high,2 - Regular,Strategy,In Progress,17-06-2024,23-06-2024,APAC
IT14148,Problem,Product Support,medium,1 - Junior,Bug,Open,20-06-2024,29-06-2024,LATAM
IT14149,Incident,General Inquiry,low,2 - Regular,Bug,Open,29-06-2024,05-07-2024,EU
IT14150,Problem,Billing and Payments,high,4 - Management,Billing,Resolved,15-06-2024,17-07-2024,MEA
IT14151,Request,Customer Service,medium,3 - Senior,Product,Open,15-06-2024,16-06-2024,NA
IT14152,Request,Technical Support,high,2 - Regular,Documentation,Open,15-06-2024,17-06-2024,APAC
IT14153,Incident,Returns and Exchanges,high,1 - Junior,Breach,In Progress,15-06-2024,17-07-2024,EU
IT14154,Problem,Customer Service,high,2 - Regular,Feedback,Resolved,16-06-2024,17-07-2024,APAC
IT14155,Change,Returns and Exchanges,low,1 - Junior,Product,In Progress,17-06-2024,16-06-2024,MEA
IT14156,Change,Product Support,medium,2 - Regular,Feedback,Open,20-06-2024,17-06-2024,EU
IT14157,Problem,IT Support,high,2 - Regular,Bug,Resolved,23-06-2024,17-07-2024,EU
IT14158,Incident,Billing and Payments,medium,2 - Regular,Technical,In Progress,26-06-2024,05-07-2024,APAC
IT14159,Problem,IT Support,low,2 - Regular,Performance,Open,29-06-2024,11-07-2024,NA
IT14160,Request,Sales and Pre-Sales,low,2 - Regular,Sales,Open,15-06-2024,17-07-2024,LATAM
IT14161,Request,Technical Support,high,1 - Junior,Security,Open,15-06-2024,20-07-2024,MEA
IT14162,Incident,Service Outages and Maintenance,high,1 - Junior,Disruption,In Progress,16-06-2024,29-07-2024,APAC
IT14163,Problem,Customer Service,medium,2 - Regular,IT,Resolved,17-06-2024,01-08-2024,MEA
IT14164,Request,Technical Support,high,1 - Junior,,Open,20-06-2024,07-08-2024,EU
IT14165,Request,Customer Service,low,2 - Regular,Documentation,Resolved,23-06-2024,10-08-2024,APAC
IT14166,Request,Product Support,high,1 - Junior,Feature,Open,26-06-2024,13-08-2024,APAC
IT14167,Incident,Billing and Payments,high,1 - Junior,Product,Open,29-06-2024,16-08-2024,MEA
IT14168,Request,Customer Service,medium,2 - Regular,Tech Support,In Progress,29-06-2024,22-08-2024,LATAM
IT14169,Incident,Product Support,high,2 - Regular,Integration,Resolved,15-06-2024,25-08-2024,LATAM
IT14170,Problem,Returns and Exchanges,medium,4 - Management,Tech Support,In Progress,15-06-2024,28-08-2024,EU
IT14171,Problem,Technical Support,medium,1 - Junior,Customer,Open,16-06-2024,03-09-2024,MEA
IT14172,Request,Technical Support,medium,1 - Junior,Documentation,Resolved,17-06-2024,26-06-2024,APAC
IT14173,Incident,Customer Service,medium,3 - Senior,Customer,In Progress,20-06-2024,05-07-2024,NA
IT14174,Request,Customer Service,medium,2 - Regular,Documentation,Open,23-06-2024,08-07-2024,EU
IT14175,Incident,Billing and Payments,high,1 - Junior,Payment,Open,26-06-2024,14-07-2024,MEA
IT14176,Request,Product Support,low,2 - Regular,Feature,Resolved,29-06-2024,17-07-2024,EU
IT14177,Request,Customer Service,medium,4 - Management,Product,Open,29-06-2024,16-06-2024,APAC
IT14178,Request,Technical Support,medium,2 - Regular,Documentation,Open,15-06-2024,17-06-2024,APAC
IT14179,Request,Product Support,medium,1 - Junior,Feature,In Progress,15-06-2024,16-06-2024,LATAM
IT14180,Request,Billing and Payments,medium,3 - Senior,Product,Resolved,16-06-2024,16-06-2024,EU
IT14181,Incident,Service Outages and Maintenance,high,4 - Management,Technical,In Progress,17-06-2024,05-07-2024,LATAM
IT14182,Problem,Technical Support,high,3 - Senior,Network,Open,20-06-2024,11-07-2024,MEA
IT14183,Incident,Customer Service,medium,2 - Regular,Breach,Resolved,29-06-2024,14-07-2024,NA
IT14184,Incident,Customer Service,medium,2 - Regular,Performance,In Progress,15-06-2024,23-07-2024,EU
IT14185,Incident,Service Outages and Maintenance,high,3 - Senior,Performance,Open,15-06-2024,01-08-2024,LATAM
IT14186,Incident,Human Resources,medium,2 - Regular,Bug,Open,16-06-2024,04-08-2024,APAC
IT14187,Request,Product Support,medium,1 - Junior,Product,Open,17-06-2024,13-08-2024,APAC
IT14188,Change,IT Support,medium,3 - Senior,IT,In Progress,20-06-2024,22-08-2024,APAC
IT14189,Incident,Returns and Exchanges,low,3 - Senior,Sales,Resolved,29-06-2024,25-08-2024,APAC
IT14190,Problem,Returns and Exchanges,high,3 - Senior,Bug,In Progress,15-06-2024,17-07-2024,APAC
IT14191,Incident,Billing and Payments,low,1 - Junior,Bug,Open,15-06-2024,17-06-2024,APAC
IT14192,Problem,Technical Support,medium,3 - Senior,Network,Resolved,16-06-2024,23-06-2024,NA
IT14193,Request,Product Support,medium,1 - Junior,Guidance,Open,17-06-2024,26-06-2024,LATAM
IT14194,Request,IT Support,high,2 - Regular,Customer,Open,20-06-2024,29-06-2024,MEA
IT14195,Incident,Product Support,medium,1 - Junior,Bug,In Progress,29-06-2024,02-07-2024,APAC
IT14196,Incident,Technical Support,high,2 - Regular,Technical,Resolved,15-06-2024,11-07-2024,LATAM
IT14197,Incident,Technical Support,high,2 - Regular,Hardware,In Progress,15-06-2024,14-07-2024,MEA
IT14198,Problem,Product Support,low,4 - Management,Bug,Open,15-06-2024,17-07-2024,LATAM
IT14199,Incident,Customer Service,medium,2 - Regular,Breach,Resolved,15-06-2024,16-06-2024,LATAM
IT14200,Incident,Technical Support,medium,1 - Junior,IT,In Progress,16-06-2024,17-07-2024,MEA
IT14201,Request,Product Support,medium,3 - Senior,Documentation,Open,17-06-2024,16-06-2024,NA
IT14202,Problem,Technical Support,high,2 - Regular,Bug,Open,20-06-2024,11-07-2024,NA
IT14203,Problem,Technical Support,high,4 - Management,Crash,Resolved,23-06-2024,14-07-2024,MEA
IT14204,Incident,Technical Support,high,2 - Regular,Bug,Open,26-06-2024,17-07-2024,NA
IT14205,Change,Sales and Pre-Sales,low,1 - Junior,Feedback,Open,29-06-2024,23-07-2024,EU
IT14206,Request,Technical Support,medium,2 - Regular,Documentation,In Progress,15-06-2024,26-07-2024,EU
IT14207,Incident,Product Support,medium,1 - Junior,Network,Resolved,15-06-2024,15-06-2024,EU
IT14208,Request,Product Support,high,4 - Management,Feedback,In Progress,16-06-2024,16-06-2024,MEA
IT14209,Incident,Technical Support,high,3 - Senior,Performance,Open,17-06-2024,17-06-2024,EU
IT14210,Incident,Customer Service,low,2 - Regular,SocialMedia,Resolved,20-06-2024,26-06-2024,MEA
IT14211,Incident,Customer Service,medium,4 - Management,,In Progress,23-06-2024,15-06-2024,MEA
IT14212,Problem,IT Support,medium,1 - Junior,Bug,Open,26-06-2024,16-06-2024,EU
IT14213,Problem,Technical Support,medium,3 - Senior,Alert,Open,29-06-2024,20-06-2024,LATAM
IT14214,Request,IT Support,medium,3 - Senior,IT,Open,29-06-2024,23-06-2024,EU
IT14215,Request,Billing and Payments,medium,2 - Regular,Medical,In Progress,15-06-2024,26-06-2024,NA
IT14216,Incident,Product Support,low,1 - Junior,Investment,Resolved,15-06-2024,29-06-2024,MEA
IT14217,Incident,IT Support,high,1 - Junior,Virus,Open,16-06-2024,15-06-2024,NA
IT14218,Problem,Product Support,medium,1 - Junior,Performance,Resolved,17-06-2024,15-06-2024,EU
IT14219,Request,Customer Service,medium,1 - Junior,Documentation,Open,20-06-2024,20-06-2024,APAC
IT14220,Problem,Product Support,medium,2 - Regular,Performance,Open,23-06-2024,29-06-2024,LATAM
IT14221,Incident,Customer Service,low,3 - Senior,Performance,In Progress,26-06-2024,15-06-2024,LATAM
IT14222,Incident,Human Resources,medium,4 - Management,Software,Resolved,29-06-2024,15-06-2024,LATAM
