Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions,Resolution_Imputed,Survey_Imputed,Resolution_Gap,Response_Efficiency,Normalized_Speed,Normalized_Satisfaction,Similarity_Score,Performance_Bucket
TIC-9748,Closed,Low,Phone,Port Request,Network,Security Admin,2025-12-13 03:07:00,48,42.35,On-Time,1.0,India,20.59,78.96,2,0,0,5.649999999999999,16.0,0.1177083333333333,0.0,0.07062499999999998,Low Efficiency
TIC-9749,Closed,Medium,Portal,Bug Report,Software,Network Ops,2025-04-10 05:38:00,24,22.21,On-Time,3.0,India,20.59,78.96,7,0,0,1.7899999999999991,3.0,0.07458333333333333,0.5,0.24475000000000002,Low Efficiency
TIC-9750,Closed,High,Chat,VPN Drop,Network,Network Ops,2025-10-01 19:40:00,8,8.7,Breached,3.0,Germany,51.16,10.45,4,0,0,-0.6999999999999993,1.6,-0.08749999999999991,0.5,0.14750000000000008,Low Efficiency
TIC-9751,Closed,High,Email,License Request,Software,Security Admin,2025-10-11 18:06:00,8,5.84,On-Time,4.0,UK,55.37,-3.43,12,0,0,2.16,0.6153846153846154,0.27,0.75,0.4620000000000001,Standard
TIC-9752,Resolved,High,Email,Laptop Repair,Hardware,Security Admin,2025-04-02 21:44:00,8,7.25,On-Time,3.022642390289449,UK,55.37,-3.43,4,0,1,0.75,1.6,0.09375,0.5056605975723623,0.2585142390289449,Low Efficiency
TIC-9753,Closed,Low,Portal,Bug Report,Software,Security Admin,2025-11-18 09:55:00,48,1.39,On-Time,2.0,UK,55.37,-3.43,7,0,0,46.61,6.0,0.9710416666666667,0.25,0.6826249999999999,Standard
TIC-9754,Closed,Medium,Email,Keyboard/Mouse,Hardware,Network Ops,2025-07-15 20:47:00,24,20.46,On-Time,3.0,India,20.59,78.96,3,0,0,3.539999999999999,6.0,0.14749999999999996,0.5,0.2885,Low Efficiency
TIC-9755,Closed,Critical,Email,Suspicious Email,Security,Security Admin,2025-03-13 18:32:00,4,3.03,On-Time,1.0,Brazil,-14.23,-51.92,1,0,0,0.9700000000000002,2.0,0.24250000000000005,0.0,0.14550000000000002,Low Efficiency
TIC-9756,Closed,Medium,Email,Login Issue,Software,L1 Service Desk,2025-03-13 13:07:00,24,5.11,On-Time,4.0,USA,37.09,-95.71,6,0,0,18.89,3.4285714285714284,0.7870833333333334,0.75,0.7722500000000001,High Performer
TIC-9757,Closed,High,Portal,Login Issue,Software,L2 Technical Support,2025-10-14 12:54:00,8,7.68,On-Time,4.0,USA,37.09,-95.71,4,0,0,0.3200000000000003,1.6,0.040000000000000036,0.75,0.32400000000000007,Low Efficiency
TIC-9758,Closed,Medium,Phone,Password Reset,Security,Infrastructure,2025-02-09 13:02:00,24,7.26,On-Time,5.0,USA,37.09,-95.71,8,0,0,16.740000000000002,2.6666666666666665,0.6975,1.0,0.8185,High Performer
TIC-9759,Closed,Medium,Portal,Laptop Repair,Hardware,L1 Service Desk,2025-08-05 15:06:00,24,36.31,Breached,5.0,Brazil,-14.23,-51.92,8,0,0,-12.310000000000002,2.6666666666666665,-0.5129166666666667,1.0,0.09225,Low Efficiency
TIC-9760,Closed,High,Portal,Login Issue,Software,Security Admin,2025-05-18 06:38:00,8,8.78,Breached,4.0,Germany,51.16,10.45,11,0,0,-0.7799999999999994,0.6666666666666666,-0.09749999999999992,0.75,0.2415000000000001,Low Efficiency
TIC-9761,Closed,Low,Chat,Laptop Repair,Hardware,Security Admin,2025-08-11 23:28:00,48,42.71,On-Time,5.0,UK,55.37,-3.43,3,0,0,5.289999999999999,12.0,0.11020833333333335,1.0,0.466125,Standard
TIC-9762,Closed,Low,Chat,Port Request,Network,Network Ops,2025-10-19 14:58:00,48,61.66,Breached,4.0,Germany,51.16,10.45,6,0,0,-13.659999999999997,6.857142857142857,-0.2845833333333332,0.75,0.12925000000000014,Low Efficiency
TIC-9763,Closed,Critical,Email,MFA Reset,Security,Network Ops,2025-05-01 11:11:00,4,1.14,On-Time,2.0,UK,55.37,-3.43,6,0,0,2.8600000000000003,0.5714285714285714,0.7150000000000001,0.25,0.529,Standard
TIC-9764,Closed,High,Email,Update Failure,Software,Infrastructure,2025-11-20 07:25:00,8,7.98,On-Time,5.0,Brazil,-14.23,-51.92,5,0,0,0.019999999999999574,1.3333333333333333,0.0024999999999999467,1.0,0.40149999999999997,Standard
TIC-9765,Closed,High,Chat,Monitor Issue,Hardware,Network Ops,2025-06-08 10:47:00,8,14.06,Breached,1.0,Brazil,-14.23,-51.92,5,0,0,-6.0600000000000005,1.3333333333333333,-0.7575000000000001,0.0,0.0,Low Efficiency
TIC-9766,Closed,Medium,Email,Laptop Repair,Hardware,Infrastructure,2025-08-28 06:07:00,24,12.47,On-Time,4.0,USA,37.09,-95.71,6,0,0,11.53,3.4285714285714284,0.4804166666666666,0.75,0.5882499999999999,Standard
TIC-9767,Closed,Low,Portal,Access Revoked,Security,Infrastructure,2025-04-19 13:00:00,48,27.43,On-Time,5.0,Brazil,-14.23,-51.92,8,0,0,20.57,5.333333333333333,0.4285416666666667,1.0,0.657125,Standard
TIC-9768,Closed,Medium,Portal,Wi-Fi Access,Network,L2 Technical Support,2025-12-06 22:13:00,24,24.82,Breached,5.0,India,20.59,78.96,5,0,0,-0.8200000000000003,4.0,-0.03416666666666668,1.0,0.3795,Low Efficiency
TIC-9769,Closed,Medium,Portal,Suspicious Email,Security,Network Ops,2025-07-03 12:20:00,24,1.5,On-Time,5.0,USA,37.09,-95.71,7,0,0,22.5,3.0,0.9375,1.0,0.9625,High Performer
TIC-9770,Closed,Low,Portal,Suspicious Email,Security,Security Admin,2025-03-12 12:04:00,48,10.07,On-Time,5.0,Germany,51.16,10.45,1,0,0,37.93,24.0,0.7902083333333333,1.0,0.874125,High Performer
TIC-9771,Closed,Medium,Chat,Update Failure,Software,L1 Service Desk,2025-05-04 22:34:00,24,8.85,On-Time,2.0,Germany,51.16,10.45,7,0,0,15.15,3.0,0.6312500000000001,0.25,0.47875,Standard
TIC-9772,Closed,Low,Portal,License Request,Software,L2 Technical Support,2025-01-23 02:19:00,48,16.42,On-Time,5.0,USA,37.09,-95.71,9,0,0,31.58,4.8,0.6579166666666667,1.0,0.7947500000000001,High Performer
TIC-9773,Closed,Low,Chat,Password Reset,Security,L2 Technical Support,2025-08-18 14:53:00,48,26.83,On-Time,5.0,UK,55.37,-3.43,8,0,0,21.17,5.333333333333333,0.44104166666666667,1.0,0.664625,Standard
TIC-9774,Closed,High,Phone,Access Revoked,Security,L1 Service Desk,2025-11-30 21:00:00,8,6.82,On-Time,3.0,Brazil,-14.23,-51.92,7,0,0,1.1799999999999997,1.0,0.14749999999999996,0.5,0.2885,Low Efficiency
TIC-9775,Closed,High,Email,Suspicious Email,Security,Network Ops,2025-03-03 18:04:00,8,8.43,Breached,5.0,USA,37.09,-95.71,1,0,0,-0.4299999999999997,4.0,-0.053749999999999964,1.0,0.36775,Low Efficiency
TIC-9776,Closed,Critical,Chat,Monitor Issue,Hardware,L1 Service Desk,2025-02-26 19:54:00,4,5.26,Breached,2.0,UK,55.37,-3.43,5,0,0,-1.2599999999999998,0.6666666666666666,-0.31499999999999995,0.25,0.0,Low Efficiency
TIC-9777,Closed,Low,Phone,Suspicious Email,Security,Network Ops,2025-07-02 03:23:00,48,23.64,On-Time,3.0,Germany,51.16,10.45,7,0,0,24.36,6.0,0.5075000000000001,0.5,0.5045000000000001,Standard
TIC-9778,Closed,Medium,Phone,Slow Internet,Network,L2 Technical Support,2025-01-01 08:54:00,24,22.29,On-Time,1.0,UK,55.37,-3.43,3,0,0,1.7100000000000009,6.0,0.07125000000000004,0.0,0.04275000000000002,Low Efficiency
TIC-9779,Closed,Medium,Phone,Monitor Issue,Hardware,Security Admin,2025-10-31 06:51:00,24,39.28,Breached,5.0,Germany,51.16,10.45,6,0,0,-15.280000000000001,3.4285714285714284,-0.6366666666666667,1.0,0.018000000000000016,Low Efficiency
TIC-9780,Closed,Medium,Email,MFA Reset,Security,Infrastructure,2025-02-27 14:26:00,24,21.12,On-Time,4.0,Germany,51.16,10.45,4,0,0,2.879999999999999,4.8,0.12,0.75,0.37200000000000005,Low Efficiency
TIC-9781,Resolved,High,Email,Bug Report,Software,Security Admin,2025-10-12 01:48:00,8,3.96,On-Time,3.022642390289449,UK,55.37,-3.43,3,0,1,4.04,2.0,0.505,0.5056605975723623,0.5052642390289449,Standard
TIC-9782,Closed,Low,Portal,VPN Drop,Network,L1 Service Desk,2025-09-24 15:40:00,48,43.22,On-Time,5.0,USA,37.09,-95.71,7,0,0,4.780000000000001,6.0,0.09958333333333336,1.0,0.45975000000000005,Standard
TIC-9783,Resolved,Low,Portal,Monitor Issue,Hardware,Security Admin,2025-06-28 20:21:00,48,32.98,On-Time,3.022642390289449,Germany,51.16,10.45,3,0,1,15.020000000000003,12.0,0.31291666666666673,0.5056605975723623,0.39001423902894494,Low Efficiency
TIC-9784,Closed,Medium,Portal,VPN Drop,Network,L1 Service Desk,2025-10-30 21:09:00,24,24.52,Breached,5.0,Brazil,-14.23,-51.92,2,0,0,-0.5199999999999996,8.0,-0.021666666666666723,1.0,0.387,Low Efficiency
TIC-9785,Closed,Low,Phone,Keyboard/Mouse,Hardware,L2 Technical Support,2025-03-06 09:16:00,48,54.22,Breached,2.0,India,20.59,78.96,5,0,0,-6.219999999999999,8.0,-0.12958333333333338,0.25,0.022249999999999978,Low Efficiency
TIC-9786,Closed,Low,Email,Login Issue,Software,L2 Technical Support,2025-06-21 23:03:00,48,25.77,On-Time,4.0,India,20.59,78.96,9,0,0,22.23,4.8,0.463125,0.75,0.577875,Standard
TIC-9787,Closed,Medium,Phone,Bug Report,Software,L1 Service Desk,2025-09-10 01:58:00,24,15.32,On-Time,4.0,Germany,51.16,10.45,11,0,0,8.68,2.0,0.3616666666666667,0.75,0.517,Standard
TIC-9788,Closed,Low,Portal,Laptop Repair,Hardware,L1 Service Desk,2025-04-29 10:33:00,48,26.35,On-Time,1.0,Brazil,-14.23,-51.92,2,0,0,21.65,16.0,0.4510416666666667,0.0,0.270625,Low Efficiency
TIC-9789,Closed,Low,Email,Access Revoked,Security,L1 Service Desk,2025-09-04 11:53:00,48,39.81,On-Time,5.0,India,20.59,78.96,2,0,0,8.189999999999998,16.0,0.17062499999999992,1.0,0.502375,Standard
TIC-9790,Closed,Low,Chat,Login Issue,Software,Security Admin,2025-08-22 06:08:00,48,51.89,Breached,3.0,UK,55.37,-3.43,7,0,0,-3.8900000000000006,6.0,-0.08104166666666668,0.5,0.151375,Low Efficiency
TIC-9791,Closed,High,Email,MFA Reset,Security,Network Ops,2025-06-18 01:13:00,8,7.75,On-Time,5.0,Germany,51.16,10.45,3,0,0,0.25,2.0,0.03125,1.0,0.41875,Standard
TIC-9792,Closed,Medium,Chat,Slow Internet,Network,L2 Technical Support,2025-09-25 19:07:00,24,39.59,Breached,3.0,USA,37.09,-95.71,7,0,0,-15.590000000000003,3.0,-0.6495833333333334,0.5,0.0,Low Efficiency
TIC-9793,Closed,Medium,Portal,Laptop Repair,Hardware,L1 Service Desk,2025-09-26 13:23:00,24,36.87,Breached,2.0,India,20.59,78.96,6,0,0,-12.869999999999997,3.4285714285714284,-0.5362499999999999,0.25,0.0,Low Efficiency
TIC-9794,Closed,Critical,Email,Password Reset,Security,L2 Technical Support,2025-11-28 17:49:00,4,4.12,Breached,1.0,India,20.59,78.96,7,0,0,-0.1200000000000001,0.5,-0.030000000000000027,0.0,0.0,Low Efficiency
TIC-9795,Closed,Low,Portal,MFA Reset,Security,Network Ops,2025-08-12 22:42:00,48,20.08,On-Time,1.0,India,20.59,78.96,6,0,0,27.92,6.857142857142857,0.5816666666666668,0.0,0.34900000000000003,Low Efficiency
TIC-9796,Closed,Low,Phone,Suspicious Email,Security,Infrastructure,2025-02-15 02:37:00,48,43.81,On-Time,5.0,India,20.59,78.96,5,0,0,4.189999999999998,8.0,0.08729166666666666,1.0,0.452375,Standard
TIC-9797,Closed,Low,Phone,VPN Drop,Network,Security Admin,2025-05-27 04:22:00,48,28.07,On-Time,5.0,India,20.59,78.96,3,0,0,19.93,12.0,0.4152083333333333,1.0,0.649125,Standard
TIC-9798,Closed,Low,Email,Password Reset,Security,Security Admin,2025-06-13 19:02:00,48,34.52,On-Time,3.0,Germany,51.16,10.45,4,0,0,13.479999999999997,9.6,0.28083333333333327,0.5,0.36849999999999994,Low Efficiency
TIC-9799,Resolved,High,Chat,Port Request,Network,L2 Technical Support,2025-03-30 23:01:00,8,12.29,Breached,3.022642390289449,UK,55.37,-3.43,8,0,1,-4.289999999999999,0.8888888888888888,-0.5362499999999999,0.5056605975723623,0.0,Low Efficiency
TIC-9800,Closed,Medium,Chat,MFA Reset,Security,Network Ops,2025-11-06 09:49:00,24,8.36,On-Time,4.0,USA,37.09,-95.71,2,0,0,15.64,8.0,0.6516666666666666,0.75,0.6910000000000001,Standard
TIC-9801,Closed,Low,Portal,MFA Reset,Security,Infrastructure,2025-01-09 16:55:00,48,42.59,On-Time,1.0,USA,37.09,-95.71,6,0,0,5.409999999999997,6.857142857142857,0.1127083333333333,0.0,0.06762499999999998,Low Efficiency
TIC-9802,Closed,Medium,Email,Printer,Hardware,L1 Service Desk,2025-07-08 09:14:00,24,38.94,Breached,2.0,India,20.59,78.96,6,0,0,-14.939999999999998,3.4285714285714284,-0.6224999999999998,0.25,0.0,Low Efficiency
TIC-9803,Closed,High,Portal,Printer,Hardware,L2 Technical Support,2025-03-16 07:21:00,8,8.18,Breached,3.0,Brazil,-14.23,-51.92,4,0,0,-0.17999999999999972,1.6,-0.022499999999999964,0.5,0.18650000000000003,Low Efficiency
TIC-9804,Closed,High,Chat,Password Reset,Security,Infrastructure,2025-08-02 12:29:00,8,0.92,On-Time,2.0,Germany,51.16,10.45,8,0,0,7.08,0.8888888888888888,0.885,0.25,0.631,Standard
TIC-9805,Closed,Low,Portal,Password Reset,Security,L2 Technical Support,2025-12-15 13:13:00,48,43.87,On-Time,4.0,India,20.59,78.96,4,0,0,4.130000000000003,9.6,0.08604166666666668,0.75,0.3516250000000001,Low Efficiency
TIC-9806,Resolved,High,Phone,Port Request,Network,Infrastructure,2025-12-05 22:01:00,8,13.28,Breached,3.022642390289449,Brazil,-14.23,-51.92,1,0,1,-5.279999999999999,4.0,-0.6599999999999999,0.5056605975723623,0.0,Low Efficiency
TIC-9807,Closed,Low,Email,Port Request,Network,L2 Technical Support,2025-05-04 09:22:00,48,56.32,Breached,3.0,Brazil,-14.23,-51.92,5,0,0,-8.32,8.0,-0.17333333333333334,0.5,0.09600000000000002,Low Efficiency
TIC-9808,Closed,Low,Chat,VPN Drop,Network,Security Admin,2025-08-13 17:05:00,48,75.86,Breached,1.0,India,20.59,78.96,4,0,0,-27.86,9.6,-0.5804166666666666,0.0,0.0,Low Efficiency
TIC-9809,Open,High,Portal,VPN Drop,Network,L1 Service Desk,2025-10-30 16:12:00,8,,Pending,3.022642390289449,UK,55.37,-3.43,1,1,1,,4.0,,0.5056605975723623,,Pending
TIC-9810,Closed,Low,Chat,Suspicious Email,Security,Network Ops,2025-11-07 07:05:00,48,23.69,On-Time,2.0,Brazil,-14.23,-51.92,4,0,0,24.31,9.6,0.5064583333333332,0.25,0.403875,Standard
TIC-9811,Closed,Low,Email,Slow Internet,Network,Infrastructure,2025-11-04 12:41:00,48,32.68,On-Time,2.0,India,20.59,78.96,6,0,0,15.32,6.857142857142857,0.3191666666666667,0.25,0.29150000000000004,Low Efficiency
TIC-9812,Resolved,Medium,Portal,License Request,Software,Network Ops,2025-02-17 11:03:00,24,9.96,On-Time,3.022642390289449,India,20.59,78.96,10,0,1,14.04,2.1818181818181817,0.585,0.5056605975723623,0.5532642390289448,Standard
TIC-9813,Closed,Low,Portal,Slow Internet,Network,L2 Technical Support,2025-11-11 15:19:00,48,62.92,Breached,2.0,UK,55.37,-3.43,7,0,0,-14.920000000000002,6.0,-0.3108333333333333,0.25,0.0,Low Efficiency
TIC-9814,Closed,Low,Phone,Keyboard/Mouse,Hardware,Infrastructure,2025-09-24 08:24:00,48,80.45,Breached,3.0,India,20.59,78.96,6,0,0,-32.45,6.857142857142857,-0.6760416666666667,0.5,0.0,Low Efficiency
TIC-9815,Closed,Low,Phone,Access Revoked,Security,Network Ops,2025-09-19 23:20:00,48,47.31,On-Time,4.0,Brazil,-14.23,-51.92,6,0,0,0.6899999999999977,6.857142857142857,0.014374999999999916,0.75,0.308625,Low Efficiency
TIC-9816,Closed,Low,Portal,Laptop Repair,Hardware,Infrastructure,2025-04-11 10:31:00,48,43.3,On-Time,2.0,Germany,51.16,10.45,5,0,0,4.700000000000003,8.0,0.09791666666666676,0.25,0.15875000000000006,Low Efficiency
TIC-9817,Closed,Low,Chat,License Request,Software,Network Ops,2025-12-03 11:55:00,48,43.22,On-Time,2.0,USA,37.09,-95.71,9,0,0,4.780000000000001,4.8,0.09958333333333336,0.25,0.15975,Low Efficiency
TIC-9818,Closed,Medium,Email,Password Reset,Security,L2 Technical Support,2025-09-11 20:40:00,24,25.61,Breached,4.0,UK,55.37,-3.43,7,0,0,-1.6099999999999994,3.0,-0.06708333333333338,0.75,0.25975000000000004,Low Efficiency
TIC-9819,Closed,High,Email,Suspicious Email,Security,Security Admin,2025-07-24 11:17:00,8,7.38,On-Time,3.0,Germany,51.16,10.45,8,0,0,0.6200000000000001,0.8888888888888888,0.07750000000000001,0.5,0.24650000000000002,Low Efficiency
TIC-9820,Closed,Low,Portal,MFA Reset,Security,Security Admin,2025-04-13 12:32:00,48,50.92,Breached,1.0,Germany,51.16,10.45,8,0,0,-2.9200000000000017,5.333333333333333,-0.060833333333333295,0.0,0.0,Low Efficiency
TIC-9821,Closed,Low,Chat,Update Failure,Software,L2 Technical Support,2025-06-24 05:20:00,48,41.84,On-Time,4.0,Brazil,-14.23,-51.92,10,0,0,6.159999999999997,4.363636363636363,0.1283333333333333,0.75,0.377,Low Efficiency
TIC-9822,Closed,Low,Portal,Monitor Issue,Hardware,Infrastructure,2025-11-19 04:59:00,48,37.58,On-Time,1.0,India,20.59,78.96,8,0,0,10.420000000000002,5.333333333333333,0.2170833333333334,0.0,0.13025000000000003,Low Efficiency
TIC-9823,Closed,Medium,Chat,Keyboard/Mouse,Hardware,Infrastructure,2025-05-01 17:25:00,24,34.44,Breached,1.0,Germany,51.16,10.45,8,0,0,-10.439999999999998,2.6666666666666665,-0.43499999999999983,0.0,0.0,Low Efficiency
TIC-9824,Open,Medium,Email,Printer,Hardware,L1 Service Desk,2025-02-25 20:36:00,24,,Pending,3.022642390289449,Germany,51.16,10.45,2,1,1,,8.0,,0.5056605975723623,,Pending
TIC-9825,Resolved,Medium,Portal,Suspicious Email,Security,L2 Technical Support,2025-09-17 23:56:00,24,8.55,On-Time,3.022642390289449,Brazil,-14.23,-51.92,4,0,1,15.45,4.8,0.64375,0.5056605975723623,0.588514239028945,Standard
TIC-9826,Closed,Low,Phone,Slow Internet,Network,Security Admin,2025-11-08 22:03:00,48,79.74,Breached,5.0,USA,37.09,-95.71,2,0,0,-31.739999999999995,16.0,-0.6612499999999999,1.0,0.003250000000000086,Low Efficiency
TIC-9827,Closed,Low,Phone,Password Reset,Security,Network Ops,2025-09-14 10:42:00,48,23.59,On-Time,2.0,Germany,51.16,10.45,7,0,0,24.41,6.0,0.5085416666666667,0.25,0.40512499999999996,Standard
TIC-9828,Closed,Low,Email,MFA Reset,Security,Security Admin,2025-07-20 23:10:00,48,19.29,On-Time,5.0,Germany,51.16,10.45,7,0,0,28.71,6.0,0.598125,1.0,0.758875,High Performer
TIC-9829,Resolved,Medium,Phone,Login Issue,Software,L1 Service Desk,2025-10-03 05:33:00,24,13.72,On-Time,3.022642390289449,Brazil,-14.23,-51.92,10,0,1,10.28,2.1818181818181817,0.42833333333333334,0.5056605975723623,0.4592642390289449,Standard
TIC-9830,Closed,Medium,Chat,Monitor Issue,Hardware,Security Admin,2025-03-08 07:02:00,24,26.29,Breached,5.0,USA,37.09,-95.71,1,0,0,-2.289999999999999,12.0,-0.0954166666666667,1.0,0.34275,Low Efficiency
TIC-9831,Open,Medium,Phone,License Request,Software,L1 Service Desk,2025-12-26 00:14:00,24,,Pending,3.022642390289449,Brazil,-14.23,-51.92,5,1,1,,4.0,,0.5056605975723623,,Pending
TIC-9832,Closed,Critical,Email,Port Request,Network,L1 Service Desk,2025-12-30 05:36:00,4,3.85,On-Time,2.0,USA,37.09,-95.71,1,0,0,0.1499999999999999,2.0,0.03749999999999998,0.25,0.1225,Low Efficiency
TIC-9833,Closed,Medium,Phone,Port Request,Network,L1 Service Desk,2025-08-21 15:35:00,24,15.39,On-Time,2.0,UK,55.37,-3.43,7,0,0,8.61,3.0,0.35875,0.25,0.31525000000000003,Low Efficiency
TIC-9834,Closed,Medium,Email,Laptop Repair,Hardware,Infrastructure,2025-08-09 15:34:00,24,29.15,Breached,4.0,USA,37.09,-95.71,1,0,0,-5.149999999999999,12.0,-0.21458333333333335,0.75,0.17125000000000004,Low Efficiency
TIC-9835,Closed,High,Chat,VPN Drop,Network,L1 Service Desk,2025-02-25 15:12:00,8,4.67,On-Time,5.0,Germany,51.16,10.45,8,0,0,3.33,0.8888888888888888,0.41625,1.0,0.64975,Standard
TIC-9836,Resolved,Critical,Chat,Suspicious Email,Security,Network Ops,2025-04-05 05:54:00,4,2.14,On-Time,3.022642390289449,India,20.59,78.96,8,0,1,1.8599999999999999,0.4444444444444444,0.46499999999999997,0.5056605975723623,0.4812642390289449,Standard
TIC-9837,Open,Medium,Phone,Access Revoked,Security,Security Admin,2025-02-26 01:49:00,24,,Pending,3.022642390289449,India,20.59,78.96,5,1,1,,4.0,,0.5056605975723623,,Pending
TIC-9838,Closed,Medium,Email,Keyboard/Mouse,Hardware,Infrastructure,2025-12-08 18:00:00,24,27.21,Breached,2.0,Brazil,-14.23,-51.92,7,0,0,-3.210000000000001,3.0,-0.13375000000000004,0.25,0.01974999999999999,Low Efficiency
TIC-9839,Closed,High,Portal,Keyboard/Mouse,Hardware,Security Admin,2025-09-19 04:57:00,8,12.52,Breached,4.0,Brazil,-14.23,-51.92,6,0,0,-4.52,1.1428571428571428,-0.565,0.75,0.0,Low Efficiency
TIC-9840,Resolved,Medium,Email,Access Revoked,Security,Network Ops,2025-01-29 02:57:00,24,8.88,On-Time,3.022642390289449,India,20.59,78.96,5,0,1,15.12,4.0,0.6299999999999999,0.5056605975723623,0.5802642390289449,Standard
TIC-9841,Closed,Medium,Email,License Request,Software,Infrastructure,2025-04-26 08:14:00,24,9.7,On-Time,3.0,Brazil,-14.23,-51.92,7,0,0,14.3,3.0,0.5958333333333334,0.5,0.5575000000000001,Standard
TIC-9842,Closed,Medium,Chat,Wi-Fi Access,Network,Security Admin,2025-10-08 21:51:00,24,33.29,Breached,3.0,USA,37.09,-95.71,4,0,0,-9.29,4.8,-0.3870833333333332,0.5,0.0,Low Efficiency
TIC-9843,Closed,Medium,Chat,License Request,Software,L2 Technical Support,2025-10-02 06:51:00,24,1.37,On-Time,4.0,Brazil,-14.23,-51.92,4,0,0,22.63,4.8,0.9429166666666666,0.75,0.86575,High Performer
TIC-9844,Resolved,Medium,Portal,Login Issue,Software,Security Admin,2025-05-07 04:23:00,24,21.45,On-Time,3.022642390289449,USA,37.09,-95.71,12,0,1,2.5500000000000007,1.8461538461538463,0.10625000000000007,0.5056605975723623,0.26601423902894494,Low Efficiency
TIC-9845,Closed,High,Email,Password Reset,Security,Infrastructure,2025-05-14 05:49:00,8,8.77,Breached,3.0,Brazil,-14.23,-51.92,2,0,0,-0.7699999999999996,2.6666666666666665,-0.09624999999999995,0.5,0.14225000000000004,Low Efficiency
TIC-9846,Closed,High,Phone,VPN Drop,Network,Network Ops,2025-04-30 13:16:00,8,5.78,On-Time,3.0,Germany,51.16,10.45,7,0,0,2.2199999999999998,1.0,0.27749999999999997,0.5,0.3665,Low Efficiency
TIC-9847,Closed,Medium,Chat,MFA Reset,Security,Infrastructure,2025-06-21 07:39:00,24,8.71,On-Time,3.0,India,20.59,78.96,4,0,0,15.29,4.8,0.6370833333333332,0.5,0.5822499999999999,Standard
TIC-9848,Closed,Low,Phone,Update Failure,Software,L1 Service Desk,2025-02-07 05:00:00,48,0.9,On-Time,2.0,Germany,51.16,10.45,8,0,0,47.1,5.333333333333333,0.98125,0.25,0.68875,Standard
TIC-9849,Closed,High,Portal,Port Request,Network,Security Admin,2025-08-01 13:48:00,8,10.39,Breached,5.0,Brazil,-14.23,-51.92,7,0,0,-2.3900000000000006,1.0,-0.29875000000000007,1.0,0.22074999999999997,Low Efficiency
TIC-9850,Closed,Critical,Email,Laptop Repair,Hardware,L2 Technical Support,2025-05-29 20:39:00,4,6.66,Breached,1.0,Germany,51.16,10.45,6,0,0,-2.66,0.5714285714285714,-0.665,0.0,0.0,Low Efficiency
TIC-9851,Open,Low,Email,Access Revoked,Security,Infrastructure,2025-03-03 23:53:00,48,,Pending,3.022642390289449,UK,55.37,-3.43,5,1,1,,8.0,,0.5056605975723623,,Pending
TIC-9852,Resolved,Medium,Portal,VPN Drop,Network,Security Admin,2025-08-23 17:27:00,24,29.01,Breached,3.022642390289449,India,20.59,78.96,2,0,1,-5.010000000000002,8.0,-0.20875,0.5056605975723623,0.07701423902894491,Low Efficiency
TIC-9853,Closed,Low,Phone,Password Reset,Security,Network Ops,2025-03-14 19:46:00,48,0.54,On-Time,3.0,Brazil,-14.23,-51.92,2,0,0,47.46,16.0,0.98875,0.5,0.79325,High Performer
TIC-9854,Closed,Low,Phone,Update Failure,Software,Network Ops,2025-02-18 19:02:00,48,33.98,On-Time,3.0,USA,37.09,-95.71,8,0,0,14.020000000000003,5.333333333333333,0.29208333333333336,0.5,0.37525000000000003,Low Efficiency
TIC-9855,Closed,Low,Portal,Port Request,Network,L1 Service Desk,2025-01-20 05:11:00,48,55.6,Breached,1.0,India,20.59,78.96,1,0,0,-7.600000000000001,24.0,-0.15833333333333344,0.0,0.0,Low Efficiency
