Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions
TIC-9657,Closed,Low,Chat,Login Issue,Software,L1 Service Desk,15-11-2025 13:02,48,23.6,On-Time,4,Germany,51.16,10.45,7
TIC-9658,Closed,Medium,Portal,Printer,Hardware,Infrastructure,26-08-2025 21:09,24,30.62,Breached,3,India,20.59,78.96,6
TIC-9659,Closed,Medium,Chat,MFA Reset,Security,L2 Technical Support,31-07-2025 04:33,24,15.13,On-Time,2,India,20.59,78.96,6
TIC-9660,Closed,Low,Portal,Keyboard/Mouse,Hardware,L2 Technical Support,06-01-2025 19:11,48,81.23,Breached,2,Germany,51.16,10.45,8
TIC-9661,Closed,Medium,Email,Printer,Hardware,L1 Service Desk,13-07-2025 15:56,24,29.08,Breached,5,UK,55.37,-3.43,2
TIC-9662,Closed,Medium,Phone,Login Issue,Software,L1 Service Desk,11-12-2025 05:12,24,22.06,On-Time,1,Germany,51.16,10.45,4
TIC-9663,Closed,Medium,Phone,Update Failure,Software,L2 Technical Support,31-01-2025 22:53,24,20.68,On-Time,3,UK,55.37,-3.43,10
TIC-9664,Closed,Critical,Phone,Suspicious Email,Security,L1 Service Desk,16-05-2025 13:19,4,3.38,On-Time,5,USA,37.09,-95.71,8
TIC-9665,Closed,Low,Chat,Port Request,Network,L2 Technical Support,06-07-2025 00:41,48,30.4,On-Time,4,USA,37.09,-95.71,5
TIC-9666,Closed,Medium,Phone,Wi-Fi Access,Network,Security Admin,11-01-2025 12:54,24,37.92,Breached,1,Brazil,-14.23,-51.92,5
TIC-9667,Closed,Critical,Portal,Login Issue,Software,Infrastructure,27-11-2025 14:42,4,1.31,On-Time,3,USA,37.09,-95.71,7
TIC-9668,Closed,Medium,Email,Wi-Fi Access,Network,L1 Service Desk,13-10-2025 20:12,24,41.58,Breached,1,USA,37.09,-95.71,6
TIC-9669,Closed,Critical,Portal,Slow Internet,Network,Infrastructure,08-09-2025 08:47,4,2.17,On-Time,4,USA,37.09,-95.71,2
TIC-9670,Closed,Medium,Chat,Slow Internet,Network,L1 Service Desk,06-10-2025 17:34,24,14.51,On-Time,1,UK,55.37,-3.43,7
TIC-9671,Closed,Critical,Portal,VPN Drop,Network,Infrastructure,26-03-2025 06:49,4,2.21,On-Time,2,USA,37.09,-95.71,5
TIC-9672,Closed,High,Phone,Monitor Issue,Hardware,L1 Service Desk,02-02-2025 01:11,8,9.49,Breached,5,India,20.59,78.96,4
TIC-9673,Closed,Medium,Phone,Suspicious Email,Security,L1 Service Desk,07-10-2025 01:32,24,9.77,On-Time,5,Germany,51.16,10.45,5
TIC-9674,Closed,Low,Portal,Monitor Issue,Hardware,Security Admin,14-11-2025 08:37,48,62.06,Breached,1,Brazil,-14.23,-51.92,6
TIC-9675,Resolved,Low,Chat,Password Reset,Security,Network Ops,20-02-2025 08:11,48,20.23,On-Time,,India,20.59,78.96,7
TIC-9676,Closed,Medium,Email,Password Reset,Security,L2 Technical Support,13-07-2025 01:28,24,12.58,On-Time,1,USA,37.09,-95.71,5
TIC-9677,Closed,Medium,Portal,Laptop Repair,Hardware,L2 Technical Support,17-06-2025 05:44,24,20.96,On-Time,2,Germany,51.16,10.45,4
TIC-9678,Closed,Low,Portal,Monitor Issue,Hardware,Infrastructure,15-10-2025 20:57,48,53.17,Breached,3,USA,37.09,-95.71,4
TIC-9679,Closed,Critical,Phone,Printer,Hardware,L2 Technical Support,02-06-2025 07:48,4,3.73,On-Time,1,India,20.59,78.96,4
TIC-9680,Closed,Medium,Chat,Suspicious Email,Security,L2 Technical Support,20-11-2025 03:37,24,23.76,On-Time,3,UK,55.37,-3.43,2
TIC-9681,Open,Low,Email,Printer,Hardware,Infrastructure,31-03-2025 06:44,48,,Pending,,India,20.59,78.96,6
TIC-9682,Closed,Medium,Email,Suspicious Email,Security,Security Admin,03-03-2025 07:26,24,2.66,On-Time,1,Germany,51.16,10.45,3
TIC-9683,Closed,Medium,Chat,MFA Reset,Security,L2 Technical Support,26-01-2025 11:06,24,3.63,On-Time,5,India,20.59,78.96,7
TIC-9684,Closed,Low,Phone,Access Revoked,Security,Infrastructure,17-03-2025 06:30,48,48.58,Breached,2,Germany,51.16,10.45,2
TIC-9685,Closed,Low,Phone,Wi-Fi Access,Network,L1 Service Desk,16-06-2025 14:48,48,27.09,On-Time,2,Germany,51.16,10.45,7
TIC-9686,Closed,Low,Portal,License Request,Software,Infrastructure,25-08-2025 19:04,48,48.3,Breached,3,Brazil,-14.23,-51.92,9
TIC-9687,Closed,High,Phone,Laptop Repair,Hardware,Network Ops,31-07-2025 22:30,8,14.22,Breached,5,Brazil,-14.23,-51.92,7
TIC-9688,Closed,High,Portal,Monitor Issue,Hardware,Network Ops,11-01-2025 03:23,8,10.02,Breached,3,Brazil,-14.23,-51.92,7
TIC-9689,Closed,Medium,Phone,MFA Reset,Security,L1 Service Desk,09-02-2025 02:12,24,20.99,On-Time,2,Brazil,-14.23,-51.92,1
TIC-9690,Closed,Low,Chat,Update Failure,Software,Network Ops,14-08-2025 08:12,48,15.42,On-Time,2,USA,37.09,-95.71,8
TIC-9691,Closed,Medium,Chat,License Request,Software,Infrastructure,21-12-2025 14:27,24,2.28,On-Time,5,UK,55.37,-3.43,4
TIC-9692,Closed,Low,Email,License Request,Software,Security Admin,28-03-2025 19:00,48,9.61,On-Time,2,UK,55.37,-3.43,12
TIC-9693,Closed,Low,Chat,Monitor Issue,Hardware,L2 Technical Support,03-04-2025 10:19,48,78.62,Breached,4,UK,55.37,-3.43,2
TIC-9694,Closed,High,Chat,Monitor Issue,Hardware,Network Ops,30-04-2025 17:36,8,12.09,Breached,2,UK,55.37,-3.43,4
TIC-9695,Closed,High,Phone,Keyboard/Mouse,Hardware,L2 Technical Support,15-10-2025 13:11,8,12.83,Breached,5,India,20.59,78.96,1
TIC-9696,Closed,Medium,Portal,Keyboard/Mouse,Hardware,Infrastructure,18-06-2025 17:04,24,13.34,On-Time,4,Germany,51.16,10.45,2
TIC-9697,Closed,Low,Phone,Monitor Issue,Hardware,Network Ops,22-02-2025 08:32,48,40.49,On-Time,2,India,20.59,78.96,4
TIC-9698,Closed,High,Phone,Monitor Issue,Hardware,Network Ops,11-06-2025 14:22,8,5.46,On-Time,3,USA,37.09,-95.71,8
TIC-9699,Closed,Medium,Email,License Request,Software,Infrastructure,19-08-2025 00:19,24,4.28,On-Time,4,India,20.59,78.96,10
TIC-9700,Closed,Medium,Phone,Update Failure,Software,Security Admin,21-08-2025 10:16,24,25.87,Breached,4,USA,37.09,-95.71,7
TIC-9701,Closed,Low,Phone,Bug Report,Software,Network Ops,19-04-2025 06:31,48,5.63,On-Time,2,India,20.59,78.96,4
TIC-9702,Closed,High,Chat,Access Revoked,Security,Security Admin,05-12-2025 16:51,8,7.65,On-Time,2,Germany,51.16,10.45,8
TIC-9703,Closed,Medium,Chat,Access Revoked,Security,Network Ops,02-02-2025 13:58,24,24.38,Breached,5,India,20.59,78.96,8
TIC-9704,Closed,Critical,Phone,License Request,Software,Infrastructure,20-09-2025 23:23,4,3.08,On-Time,4,India,20.59,78.96,4
TIC-9705,Resolved,Medium,Chat,Slow Internet,Network,L2 Technical Support,18-03-2025 21:56,24,33.73,Breached,,USA,37.09,-95.71,6
TIC-9706,Closed,Medium,Portal,Login Issue,Software,Network Ops,31-10-2025 19:19,24,2.46,On-Time,4,Brazil,-14.23,-51.92,9
TIC-9707,Closed,Medium,Portal,Bug Report,Software,L2 Technical Support,02-05-2025 13:05,24,22.66,On-Time,1,India,20.59,78.96,3
TIC-9708,Closed,High,Phone,Printer,Hardware,L2 Technical Support,10-05-2025 19:38,8,9.94,Breached,1,Brazil,-14.23,-51.92,8
TIC-9709,Closed,Low,Portal,Keyboard/Mouse,Hardware,L1 Service Desk,20-12-2025 00:06,48,68.63,Breached,2,Brazil,-14.23,-51.92,8
TIC-9710,Closed,Critical,Phone,Update Failure,Software,Security Admin,27-07-2025 20:31,4,3.83,On-Time,3,USA,37.09,-95.71,6
TIC-9711,Closed,Critical,Chat,Suspicious Email,Security,L1 Service Desk,03-03-2025 19:15,4,4.36,Breached,4,India,20.59,78.96,1
TIC-9712,Closed,Low,Email,Port Request,Network,Infrastructure,06-10-2025 04:45,48,62.42,Breached,2,Brazil,-14.23,-51.92,1
TIC-9713,Closed,Low,Portal,Access Revoked,Security,L1 Service Desk,21-06-2025 05:01,48,12.79,On-Time,2,UK,55.37,-3.43,3
TIC-9714,Closed,Low,Chat,Bug Report,Software,L1 Service Desk,25-06-2025 11:51,48,6.72,On-Time,3,India,20.59,78.96,6
TIC-9715,Closed,Medium,Email,MFA Reset,Security,L1 Service Desk,20-01-2025 20:18,24,11.93,On-Time,5,USA,37.09,-95.71,7
TIC-9716,Resolved,High,Email,Port Request,Network,Security Admin,16-08-2025 11:38,8,14.15,Breached,,India,20.59,78.96,8
TIC-9717,Closed,Medium,Phone,Wi-Fi Access,Network,Security Admin,18-12-2025 15:55,24,40.58,Breached,4,UK,55.37,-3.43,4
TIC-9718,Closed,Low,Phone,VPN Drop,Network,Security Admin,11-05-2025 16:57,48,52.77,Breached,4,Brazil,-14.23,-51.92,5
TIC-9719,Closed,Medium,Phone,Access Revoked,Security,Security Admin,17-03-2025 12:07,24,0.63,On-Time,2,UK,55.37,-3.43,3
TIC-9720,Closed,Low,Portal,Suspicious Email,Security,Network Ops,26-04-2025 22:05,48,45.78,On-Time,4,UK,55.37,-3.43,3
TIC-9721,Open,Critical,Portal,Wi-Fi Access,Network,Security Admin,12-02-2025 00:22,4,,Pending,,UK,55.37,-3.43,4
TIC-9722,Closed,Low,Email,Bug Report,Software,L1 Service Desk,31-03-2025 23:40,48,15.26,On-Time,4,USA,37.09,-95.71,12
TIC-9723,Closed,High,Chat,Suspicious Email,Security,L2 Technical Support,27-05-2025 01:30,8,5.48,On-Time,2,USA,37.09,-95.71,8
TIC-9724,Closed,Medium,Email,Access Revoked,Security,Network Ops,02-08-2025 00:25,24,14.02,On-Time,3,Germany,51.16,10.45,1
TIC-9725,Resolved,High,Email,Update Failure,Software,Infrastructure,27-10-2025 20:04,8,6.86,On-Time,,USA,37.09,-95.71,8
TIC-9726,Closed,High,Phone,Login Issue,Software,Security Admin,12-11-2025 23:04,8,4.64,On-Time,3,UK,55.37,-3.43,11
TIC-9727,Resolved,Critical,Portal,Bug Report,Software,Infrastructure,03-02-2025 19:08,4,1.26,On-Time,,Brazil,-14.23,-51.92,3
TIC-9728,Closed,High,Portal,Port Request,Network,Network Ops,06-08-2025 14:20,8,11.18,Breached,4,USA,37.09,-95.71,6
TIC-9729,Closed,Low,Chat,Access Revoked,Security,L1 Service Desk,05-12-2025 10:55,48,33.44,On-Time,4,India,20.59,78.96,6
TIC-9730,Closed,High,Phone,MFA Reset,Security,L1 Service Desk,31-05-2025 03:48,8,6.92,On-Time,2,Brazil,-14.23,-51.92,1
TIC-9731,Open,Critical,Chat,Port Request,Network,L1 Service Desk,11-07-2025 00:26,4,,Pending,,UK,55.37,-3.43,3
TIC-9732,Closed,Medium,Chat,Login Issue,Software,L1 Service Desk,03-06-2025 10:14,24,5.2,On-Time,2,Brazil,-14.23,-51.92,10
TIC-9733,Closed,Low,Email,Bug Report,Software,Infrastructure,09-01-2025 03:16,48,9.75,On-Time,4,USA,37.09,-95.71,3
TIC-9734,Closed,Medium,Portal,Bug Report,Software,Network Ops,04-04-2025 09:50,24,6.91,On-Time,3,UK,55.37,-3.43,5
TIC-9735,Closed,Low,Chat,Port Request,Network,L1 Service Desk,10-05-2025 12:24,48,72.86,Breached,1,USA,37.09,-95.71,5
TIC-9736,Closed,Medium,Email,License Request,Software,Security Admin,14-12-2025 14:27,24,19.65,On-Time,1,USA,37.09,-95.71,7
TIC-9737,Closed,Medium,Phone,Suspicious Email,Security,Security Admin,17-08-2025 05:07,24,9.34,On-Time,3,USA,37.09,-95.71,3
TIC-9738,Closed,High,Chat,Port Request,Network,L2 Technical Support,14-12-2025 14:06,8,6.47,On-Time,4,Brazil,-14.23,-51.92,4
TIC-9739,Closed,Medium,Phone,Login Issue,Software,Infrastructure,07-02-2025 20:15,24,5.66,On-Time,2,UK,55.37,-3.43,4
TIC-9740,Closed,High,Chat,Suspicious Email,Security,Network Ops,29-01-2025 22:25,8,3.69,On-Time,2,USA,37.09,-95.71,3
TIC-9741,Closed,Medium,Email,Laptop Repair,Hardware,L1 Service Desk,25-07-2025 11:02,24,29.17,Breached,2,UK,55.37,-3.43,1
TIC-9742,Resolved,Low,Email,Bug Report,Software,L1 Service Desk,16-04-2025 11:31,48,35.67,On-Time,,UK,55.37,-3.43,4
TIC-9743,Closed,Low,Portal,Bug Report,Software,Infrastructure,11-12-2025 00:11,48,2.58,On-Time,3,USA,37.09,-95.71,11
TIC-9744,Closed,Critical,Chat,Access Revoked,Security,L1 Service Desk,27-09-2025 04:20,4,2.08,On-Time,2,UK,55.37,-3.43,5
TIC-9745,Closed,Low,Phone,Update Failure,Software,L2 Technical Support,07-10-2025 13:51,48,44.9,On-Time,2,Germany,51.16,10.45,5
TIC-9746,Closed,Medium,Chat,Slow Internet,Network,Infrastructure,20-02-2025 11:54,24,32.1,Breached,2,India,20.59,78.96,5
TIC-9747,Closed,Medium,Portal,Port Request,Network,L2 Technical Support,10-12-2025 00:37,24,35.12,Breached,2,Brazil,-14.23,-51.92,6
TIC-9748,Closed,Low,Phone,Port Request,Network,Security Admin,13-12-2025 03:07,48,42.35,On-Time,1,India,20.59,78.96,2
TIC-9749,Closed,Medium,Portal,Bug Report,Software,Network Ops,10-04-2025 05:38,24,22.21,On-Time,3,India,20.59,78.96,7
TIC-9750,Closed,High,Chat,VPN Drop,Network,Network Ops,01-10-2025 19:40,8,8.7,Breached,3,Germany,51.16,10.45,4
TIC-9751,Closed,High,Email,License Request,Software,Security Admin,11-10-2025 18:06,8,5.84,On-Time,4,UK,55.37,-3.43,12
TIC-9752,Resolved,High,Email,Laptop Repair,Hardware,Security Admin,02-04-2025 21:44,8,7.25,On-Time,,UK,55.37,-3.43,4
TIC-9753,Closed,Low,Portal,Bug Report,Software,Security Admin,18-11-2025 09:55,48,1.39,On-Time,2,UK,55.37,-3.43,7
TIC-9754,Closed,Medium,Email,Keyboard/Mouse,Hardware,Network Ops,15-07-2025 20:47,24,20.46,On-Time,3,India,20.59,78.96,3
TIC-9755,Closed,Critical,Email,Suspicious Email,Security,Security Admin,13-03-2025 18:32,4,3.03,On-Time,1,Brazil,-14.23,-51.92,1
TIC-9756,Closed,Medium,Email,Login Issue,Software,L1 Service Desk,13-03-2025 13:07,24,5.11,On-Time,4,USA,37.09,-95.71,6
TIC-9757,Closed,High,Portal,Login Issue,Software,L2 Technical Support,14-10-2025 12:54,8,7.68,On-Time,4,USA,37.09,-95.71,4
TIC-9758,Closed,Medium,Phone,Password Reset,Security,Infrastructure,09-02-2025 13:02,24,7.26,On-Time,5,USA,37.09,-95.71,8
TIC-9759,Closed,Medium,Portal,Laptop Repair,Hardware,L1 Service Desk,05-08-2025 15:06,24,36.31,Breached,5,Brazil,-14.23,-51.92,8
TIC-9760,Closed,High,Portal,Login Issue,Software,Security Admin,18-05-2025 06:38,8,8.78,Breached,4,Germany,51.16,10.45,11
TIC-9761,Closed,Low,Chat,Laptop Repair,Hardware,Security Admin,11-08-2025 23:28,48,42.71,On-Time,5,UK,55.37,-3.43,3
TIC-9762,Closed,Low,Chat,Port Request,Network,Network Ops,19-10-2025 14:58,48,61.66,Breached,4,Germany,51.16,10.45,6
TIC-9763,Closed,Critical,Email,MFA Reset,Security,Network Ops,01-05-2025 11:11,4,1.14,On-Time,2,UK,55.37,-3.43,6
TIC-9764,Closed,High,Email,Update Failure,Software,Infrastructure,20-11-2025 07:25,8,7.98,On-Time,5,Brazil,-14.23,-51.92,5
TIC-9765,Closed,High,Chat,Monitor Issue,Hardware,Network Ops,08-06-2025 10:47,8,14.06,Breached,1,Brazil,-14.23,-51.92,5
TIC-9766,Closed,Medium,Email,Laptop Repair,Hardware,Infrastructure,28-08-2025 06:07,24,12.47,On-Time,4,USA,37.09,-95.71,6
TIC-9767,Closed,Low,Portal,Access Revoked,Security,Infrastructure,19-04-2025 13:00,48,27.43,On-Time,5,Brazil,-14.23,-51.92,8
TIC-9768,Closed,Medium,Portal,Wi-Fi Access,Network,L2 Technical Support,06-12-2025 22:13,24,24.82,Breached,5,India,20.59,78.96,5
TIC-9769,Closed,Medium,Portal,Suspicious Email,Security,Network Ops,03-07-2025 12:20,24,1.5,On-Time,5,USA,37.09,-95.71,7
TIC-9770,Closed,Low,Portal,Suspicious Email,Security,Security Admin,12-03-2025 12:04,48,10.07,On-Time,5,Germany,51.16,10.45,1
TIC-9771,Closed,Medium,Chat,Update Failure,Software,L1 Service Desk,04-05-2025 22:34,24,8.85,On-Time,2,Germany,51.16,10.45,7
TIC-9772,Closed,Low,Portal,License Request,Software,L2 Technical Support,23-01-2025 02:19,48,16.42,On-Time,5,USA,37.09,-95.71,9
TIC-9773,Closed,Low,Chat,Password Reset,Security,L2 Technical Support,18-08-2025 14:53,48,26.83,On-Time,5,UK,55.37,-3.43,8
TIC-9774,Closed,High,Phone,Access Revoked,Security,L1 Service Desk,30-11-2025 21:00,8,6.82,On-Time,3,Brazil,-14.23,-51.92,7
TIC-9775,Closed,High,Email,Suspicious Email,Security,Network Ops,03-03-2025 18:04,8,8.43,Breached,5,USA,37.09,-95.71,1
TIC-9776,Closed,Critical,Chat,Monitor Issue,Hardware,L1 Service Desk,26-02-2025 19:54,4,5.26,Breached,2,UK,55.37,-3.43,5
TIC-9777,Closed,Low,Phone,Suspicious Email,Security,Network Ops,02-07-2025 03:23,48,23.64,On-Time,3,Germany,51.16,10.45,7
TIC-9778,Closed,Medium,Phone,Slow Internet,Network,L2 Technical Support,01-01-2025 08:54,24,22.29,On-Time,1,UK,55.37,-3.43,3
TIC-9779,Closed,Medium,Phone,Monitor Issue,Hardware,Security Admin,31-10-2025 06:51,24,39.28,Breached,5,Germany,51.16,10.45,6
TIC-9780,Closed,Medium,Email,MFA Reset,Security,Infrastructure,27-02-2025 14:26,24,21.12,On-Time,4,Germany,51.16,10.45,4
TIC-9781,Resolved,High,Email,Bug Report,Software,Security Admin,12-10-2025 01:48,8,3.96,On-Time,,UK,55.37,-3.43,3
TIC-9782,Closed,Low,Portal,VPN Drop,Network,L1 Service Desk,24-09-2025 15:40,48,43.22,On-Time,5,USA,37.09,-95.71,7
TIC-9783,Resolved,Low,Portal,Monitor Issue,Hardware,Security Admin,28-06-2025 20:21,48,32.98,On-Time,,Germany,51.16,10.45,3
TIC-9784,Closed,Medium,Portal,VPN Drop,Network,L1 Service Desk,30-10-2025 21:09,24,24.52,Breached,5,Brazil,-14.23,-51.92,2
TIC-9785,Closed,Low,Phone,Keyboard/Mouse,Hardware,L2 Technical Support,06-03-2025 09:16,48,54.22,Breached,2,India,20.59,78.96,5
TIC-9786,Closed,Low,Email,Login Issue,Software,L2 Technical Support,21-06-2025 23:03,48,25.77,On-Time,4,India,20.59,78.96,9
TIC-9787,Closed,Medium,Phone,Bug Report,Software,L1 Service Desk,10-09-2025 01:58,24,15.32,On-Time,4,Germany,51.16,10.45,11
TIC-9788,Closed,Low,Portal,Laptop Repair,Hardware,L1 Service Desk,29-04-2025 10:33,48,26.35,On-Time,1,Brazil,-14.23,-51.92,2
TIC-9789,Closed,Low,Email,Access Revoked,Security,L1 Service Desk,04-09-2025 11:53,48,39.81,On-Time,5,India,20.59,78.96,2
TIC-9790,Closed,Low,Chat,Login Issue,Software,Security Admin,22-08-2025 06:08,48,51.89,Breached,3,UK,55.37,-3.43,7
TIC-9791,Closed,High,Email,MFA Reset,Security,Network Ops,18-06-2025 01:13,8,7.75,On-Time,5,Germany,51.16,10.45,3
TIC-9792,Closed,Medium,Chat,Slow Internet,Network,L2 Technical Support,25-09-2025 19:07,24,39.59,Breached,3,USA,37.09,-95.71,7
TIC-9793,Closed,Medium,Portal,Laptop Repair,Hardware,L1 Service Desk,26-09-2025 13:23,24,36.87,Breached,2,India,20.59,78.96,6
TIC-9794,Closed,Critical,Email,Password Reset,Security,L2 Technical Support,28-11-2025 17:49,4,4.12,Breached,1,India,20.59,78.96,7
TIC-9795,Closed,Low,Portal,MFA Reset,Security,Network Ops,12-08-2025 22:42,48,20.08,On-Time,1,India,20.59,78.96,6
TIC-9796,Closed,Low,Phone,Suspicious Email,Security,Infrastructure,15-02-2025 02:37,48,43.81,On-Time,5,India,20.59,78.96,5
TIC-9797,Closed,Low,Phone,VPN Drop,Network,Security Admin,27-05-2025 04:22,48,28.07,On-Time,5,India,20.59,78.96,3
TIC-9798,Closed,Low,Email,Password Reset,Security,Security Admin,13-06-2025 19:02,48,34.52,On-Time,3,Germany,51.16,10.45,4
TIC-9799,Resolved,High,Chat,Port Request,Network,L2 Technical Support,30-03-2025 23:01,8,12.29,Breached,,UK,55.37,-3.43,8
TIC-9800,Closed,Medium,Chat,MFA Reset,Security,Network Ops,06-11-2025 09:49,24,8.36,On-Time,4,USA,37.09,-95.71,2
TIC-9801,Closed,Low,Portal,MFA Reset,Security,Infrastructure,09-01-2025 16:55,48,42.59,On-Time,1,USA,37.09,-95.71,6
TIC-9802,Closed,Medium,Email,Printer,Hardware,L1 Service Desk,08-07-2025 09:14,24,38.94,Breached,2,India,20.59,78.96,6
TIC-9803,Closed,High,Portal,Printer,Hardware,L2 Technical Support,16-03-2025 07:21,8,8.18,Breached,3,Brazil,-14.23,-51.92,4
TIC-9804,Closed,High,Chat,Password Reset,Security,Infrastructure,02-08-2025 12:29,8,0.92,On-Time,2,Germany,51.16,10.45,8
TIC-9805,Closed,Low,Portal,Password Reset,Security,L2 Technical Support,15-12-2025 13:13,48,43.87,On-Time,4,India,20.59,78.96,4
TIC-9806,Resolved,High,Phone,Port Request,Network,Infrastructure,05-12-2025 22:01,8,13.28,Breached,,Brazil,-14.23,-51.92,1
TIC-9807,Closed,Low,Email,Port Request,Network,L2 Technical Support,04-05-2025 09:22,48,56.32,Breached,3,Brazil,-14.23,-51.92,5
TIC-9808,Closed,Low,Chat,VPN Drop,Network,Security Admin,13-08-2025 17:05,48,75.86,Breached,1,India,20.59,78.96,4
TIC-9809,Open,High,Portal,VPN Drop,Network,L1 Service Desk,30-10-2025 16:12,8,,Pending,,UK,55.37,-3.43,1
TIC-9810,Closed,Low,Chat,Suspicious Email,Security,Network Ops,07-11-2025 07:05,48,23.69,On-Time,2,Brazil,-14.23,-51.92,4
TIC-9811,Closed,Low,Email,Slow Internet,Network,Infrastructure,04-11-2025 12:41,48,32.68,On-Time,2,India,20.59,78.96,6
TIC-9812,Resolved,Medium,Portal,License Request,Software,Network Ops,17-02-2025 11:03,24,9.96,On-Time,,India,20.59,78.96,10
TIC-9813,Closed,Low,Portal,Slow Internet,Network,L2 Technical Support,11-11-2025 15:19,48,62.92,Breached,2,UK,55.37,-3.43,7
TIC-9814,Closed,Low,Phone,Keyboard/Mouse,Hardware,Infrastructure,24-09-2025 08:24,48,80.45,Breached,3,India,20.59,78.96,6
TIC-9815,Closed,Low,Phone,Access Revoked,Security,Network Ops,19-09-2025 23:20,48,47.31,On-Time,4,Brazil,-14.23,-51.92,6
TIC-9816,Closed,Low,Portal,Laptop Repair,Hardware,Infrastructure,11-04-2025 10:31,48,43.3,On-Time,2,Germany,51.16,10.45,5
TIC-9817,Closed,Low,Chat,License Request,Software,Network Ops,03-12-2025 11:55,48,43.22,On-Time,2,USA,37.09,-95.71,9
TIC-9818,Closed,Medium,Email,Password Reset,Security,L2 Technical Support,11-09-2025 20:40,24,25.61,Breached,4,UK,55.37,-3.43,7
TIC-9819,Closed,High,Email,Suspicious Email,Security,Security Admin,24-07-2025 11:17,8,7.38,On-Time,3,Germany,51.16,10.45,8
TIC-9820,Closed,Low,Portal,MFA Reset,Security,Security Admin,13-04-2025 12:32,48,50.92,Breached,1,Germany,51.16,10.45,8
TIC-9821,Closed,Low,Chat,Update Failure,Software,L2 Technical Support,24-06-2025 05:20,48,41.84,On-Time,4,Brazil,-14.23,-51.92,10
TIC-9822,Closed,Low,Portal,Monitor Issue,Hardware,Infrastructure,19-11-2025 04:59,48,37.58,On-Time,1,India,20.59,78.96,8
TIC-9823,Closed,Medium,Chat,Keyboard/Mouse,Hardware,Infrastructure,01-05-2025 17:25,24,34.44,Breached,1,Germany,51.16,10.45,8
TIC-9824,Open,Medium,Email,Printer,Hardware,L1 Service Desk,25-02-2025 20:36,24,,Pending,,Germany,51.16,10.45,2
TIC-9825,Resolved,Medium,Portal,Suspicious Email,Security,L2 Technical Support,17-09-2025 23:56,24,8.55,On-Time,,Brazil,-14.23,-51.92,4
TIC-9826,Closed,Low,Phone,Slow Internet,Network,Security Admin,08-11-2025 22:03,48,79.74,Breached,5,USA,37.09,-95.71,2
TIC-9827,Closed,Low,Phone,Password Reset,Security,Network Ops,14-09-2025 10:42,48,23.59,On-Time,2,Germany,51.16,10.45,7
TIC-9828,Closed,Low,Email,MFA Reset,Security,Security Admin,20-07-2025 23:10,48,19.29,On-Time,5,Germany,51.16,10.45,7
TIC-9829,Resolved,Medium,Phone,Login Issue,Software,L1 Service Desk,03-10-2025 05:33,24,13.72,On-Time,,Brazil,-14.23,-51.92,10
TIC-9830,Closed,Medium,Chat,Monitor Issue,Hardware,Security Admin,08-03-2025 07:02,24,26.29,Breached,5,USA,37.09,-95.71,1
TIC-9831,Open,Medium,Phone,License Request,Software,L1 Service Desk,26-12-2025 00:14,24,,Pending,,Brazil,-14.23,-51.92,5
TIC-9832,Closed,Critical,Email,Port Request,Network,L1 Service Desk,30-12-2025 05:36,4,3.85,On-Time,2,USA,37.09,-95.71,1
TIC-9833,Closed,Medium,Phone,Port Request,Network,L1 Service Desk,21-08-2025 15:35,24,15.39,On-Time,2,UK,55.37,-3.43,7
TIC-9834,Closed,Medium,Email,Laptop Repair,Hardware,Infrastructure,09-08-2025 15:34,24,29.15,Breached,4,USA,37.09,-95.71,1
TIC-9835,Closed,High,Chat,VPN Drop,Network,L1 Service Desk,25-02-2025 15:12,8,4.67,On-Time,5,Germany,51.16,10.45,8
TIC-9836,Resolved,Critical,Chat,Suspicious Email,Security,Network Ops,05-04-2025 05:54,4,2.14,On-Time,,India,20.59,78.96,8
